"Participant","Age","Sex","Education","Nationality","Ethnicity","Date","Time","Duration","Break_Duration","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Illusion_Type","Block","Block_Order","Trial","Stimulus","Illusion_Strength","Illusion_Side","Illusion_Difference","Answer","Error","ISI","RT","Illusion_Difference_log","Illusion_Difference_sqrt","Illusion_Difference_cbrt","Illusion_Strength_log","Illusion_Strength_sqrt","Illusion_Strength_cbrt","Pyllusion"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,67,"MullerLyer_str0.0_diff-0.1458",0,"-1",0.14575,"arrowdown",0,590,569,0.136059444407096,0.381772183376421,0.5263,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,68,"MullerLyer_str42.0_diff-0.0656",42,"-1",0.06565,"arrowup",1,787,446,0.0635849416251106,0.256222559506379,0.4034,3.76120011569356,6.48074069840786,3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,69,"MullerLyer_str-14.0_diff0.1458",-14,"1",0.14575,"arrowup",0,959,414,0.136059444407096,0.381772183376421,0.5263,-2.70805020110221,-3.74165738677394,-2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,70,"MullerLyer_str-28.0_diff0.1458",-28,"1",0.14575,"arrowup",0,730,426,0.136059444407096,0.381772183376421,0.5263,-3.36729582998647,-5.29150262212918,-3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,71,"MullerLyer_str-14.0_diff0.46",-14,"1",0.46,"arrowup",0,595,443,0.378436435720245,0.678232998312527,0.7719,-2.70805020110221,-3.74165738677394,-2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,72,"MullerLyer_str-42.0_diff-0.1458",-42,"-1",0.14575,"arrowdown",0,697,444,0.136059444407096,0.381772183376421,0.5263,-3.76120011569356,-6.48074069840786,-3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,73,"MullerLyer_str14.0_diff-0.1458",14,"-1",0.14575,"arrowup",1,711,638,0.136059444407096,0.381772183376421,0.5263,2.70805020110221,3.74165738677394,2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,74,"MullerLyer_str0.0_diff-0.0656",0,"-1",0.06565,"arrowdown",0,857,1034,0.0635849416251106,0.256222559506379,0.4034,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,75,"MullerLyer_str28.0_diff-0.46",28,"-1",0.46,"arrowdown",0,990,810,0.378436435720245,0.678232998312527,0.7719,3.36729582998647,5.29150262212918,3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,76,"MullerLyer_str-14.0_diff-0.46",-14,"-1",0.46,"arrowdown",0,675,519,0.378436435720245,0.678232998312527,0.7719,-2.70805020110221,-3.74165738677394,-2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,77,"MullerLyer_str0.0_diff0.0656",0,"1",0.06565,"arrowup",0,899,597,0.0635849416251106,0.256222559506379,0.4034,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,78,"MullerLyer_str-42.0_diff-0.46",-42,"-1",0.46,"arrowdown",0,952,450,0.378436435720245,0.678232998312527,0.7719,-3.76120011569356,-6.48074069840786,-3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,79,"MullerLyer_str-28.0_diff-0.0656",-28,"-1",0.06565,"arrowdown",0,824,451,0.0635849416251106,0.256222559506379,0.4034,-3.36729582998647,-5.29150262212918,-3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,80,"MullerLyer_str0.0_diff-0.46",0,"-1",0.46,"arrowdown",0,750,458,0.378436435720245,0.678232998312527,0.7719,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,81,"MullerLyer_str42.0_diff-0.1458",42,"-1",0.14575,"arrowup",1,930,466,0.136059444407096,0.381772183376421,0.5263,3.76120011569356,6.48074069840786,3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,82,"MullerLyer_str-28.0_diff0.2735",-28,"1",0.27349,"arrowup",0,620,408,0.241761163031201,0.52296271377604,0.6491,-3.36729582998647,-5.29150262212918,-3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,83,"MullerLyer_str-42.0_diff-0.0656",-42,"-1",0.06565,"arrowdown",0,887,418,0.0635849416251106,0.256222559506379,0.4034,-3.76120011569356,-6.48074069840786,-3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,84,"MullerLyer_str-42.0_diff0.46",-42,"1",0.46,"arrowup",0,650,412,0.378436435720245,0.678232998312527,0.7719,-3.76120011569356,-6.48074069840786,-3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,85,"MullerLyer_str28.0_diff-0.1458",28,"-1",0.14575,"arrowup",1,834,586,0.136059444407096,0.381772183376421,0.5263,3.36729582998647,5.29150262212918,3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,86,"MullerLyer_str-42.0_diff-0.2735",-42,"-1",0.27349,"arrowdown",0,976,409,0.241761163031201,0.52296271377604,0.6491,-3.76120011569356,-6.48074069840786,-3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,87,"MullerLyer_str-42.0_diff0.0656",-42,"1",0.06565,"arrowup",0,689,450,0.0635849416251106,0.256222559506379,0.4034,-3.76120011569356,-6.48074069840786,-3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,88,"MullerLyer_str28.0_diff0.1458",28,"1",0.14575,"arrowdown",1,711,447,0.136059444407096,0.381772183376421,0.5263,3.36729582998647,5.29150262212918,3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,89,"MullerLyer_str28.0_diff0.46",28,"1",0.46,"arrowup",0,737,491,0.378436435720245,0.678232998312527,0.7719,3.36729582998647,5.29150262212918,3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,90,"MullerLyer_str14.0_diff0.0656",14,"1",0.06565,"arrowdown",1,814,498,0.0635849416251106,0.256222559506379,0.4034,2.70805020110221,3.74165738677394,2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,91,"MullerLyer_str-42.0_diff0.1458",-42,"1",0.14575,"arrowup",0,994,437,0.136059444407096,0.381772183376421,0.5263,-3.76120011569356,-6.48074069840786,-3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,92,"MullerLyer_str-28.0_diff-0.1458",-28,"-1",0.14575,"arrowdown",0,520,479,0.136059444407096,0.381772183376421,0.5263,-3.36729582998647,-5.29150262212918,-3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,93,"MullerLyer_str0.0_diff0.1458",0,"1",0.14575,"arrowup",0,743,540,0.136059444407096,0.381772183376421,0.5263,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,94,"MullerLyer_str-14.0_diff0.0656",-14,"1",0.06565,"arrowup",0,731,451,0.0635849416251106,0.256222559506379,0.4034,-2.70805020110221,-3.74165738677394,-2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,95,"MullerLyer_str28.0_diff-0.2735",28,"-1",0.27349,"arrowup",1,599,424,0.241761163031201,0.52296271377604,0.6491,3.36729582998647,5.29150262212918,3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,96,"MullerLyer_str-14.0_diff-0.0656",-14,"-1",0.06565,"arrowdown",0,956,527,0.0635849416251106,0.256222559506379,0.4034,-2.70805020110221,-3.74165738677394,-2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,97,"MullerLyer_str-14.0_diff-0.2735",-14,"-1",0.27349,"arrowdown",0,890,453,0.241761163031201,0.52296271377604,0.6491,-2.70805020110221,-3.74165738677394,-2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,98,"MullerLyer_str14.0_diff0.2735",14,"1",0.27349,"arrowup",0,537,580,0.241761163031201,0.52296271377604,0.6491,2.70805020110221,3.74165738677394,2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,99,"MullerLyer_str42.0_diff-0.2735",42,"-1",0.27349,"arrowup",1,896,355,0.241761163031201,0.52296271377604,0.6491,3.76120011569356,6.48074069840786,3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,100,"MullerLyer_str-14.0_diff0.2735",-14,"1",0.27349,"arrowup",0,958,312,0.241761163031201,0.52296271377604,0.6491,-2.70805020110221,-3.74165738677394,-2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,101,"MullerLyer_str14.0_diff-0.2735",14,"-1",0.27349,"arrowdown",0,535,587,0.241761163031201,0.52296271377604,0.6491,2.70805020110221,3.74165738677394,2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,102,"MullerLyer_str42.0_diff0.46",42,"1",0.46,"arrowup",0,594,838,0.378436435720245,0.678232998312527,0.7719,3.76120011569356,6.48074069840786,3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,103,"MullerLyer_str-28.0_diff0.46",-28,"1",0.46,"arrowup",0,977,492,0.378436435720245,0.678232998312527,0.7719,-3.36729582998647,-5.29150262212918,-3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,104,"MullerLyer_str14.0_diff-0.46",14,"-1",0.46,"arrowdown",0,813,494,0.378436435720245,0.678232998312527,0.7719,2.70805020110221,3.74165738677394,2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,105,"MullerLyer_str14.0_diff0.1458",14,"1",0.14575,"arrowdown",1,935,479,0.136059444407096,0.381772183376421,0.5263,2.70805020110221,3.74165738677394,2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,106,"MullerLyer_str-28.0_diff-0.46",-28,"-1",0.46,"arrowdown",0,987,527,0.378436435720245,0.678232998312527,0.7719,-3.36729582998647,-5.29150262212918,-3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,107,"MullerLyer_str42.0_diff0.1458",42,"1",0.14575,"arrowdown",1,835,487,0.136059444407096,0.381772183376421,0.5263,3.76120011569356,6.48074069840786,3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,108,"MullerLyer_str42.0_diff-0.46",42,"-1",0.46,"arrowdown",0,756,1305,0.378436435720245,0.678232998312527,0.7719,3.76120011569356,6.48074069840786,3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,109,"MullerLyer_str14.0_diff-0.0656",14,"-1",0.06565,"arrowup",1,549,854,0.0635849416251106,0.256222559506379,0.4034,2.70805020110221,3.74165738677394,2.41014226417523,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,110,"MullerLyer_str28.0_diff-0.0656",28,"-1",0.06565,"arrowup",1,838,611,0.0635849416251106,0.256222559506379,0.4034,3.36729582998647,5.29150262212918,3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,111,"MullerLyer_str-28.0_diff-0.2735",-28,"-1",0.27349,"arrowdown",0,649,522,0.241761163031201,0.52296271377604,0.6491,-3.36729582998647,-5.29150262212918,-3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,112,"MullerLyer_str-42.0_diff0.2735",-42,"1",0.27349,"arrowup",0,672,500,0.241761163031201,0.52296271377604,0.6491,-3.76120011569356,-6.48074069840786,-3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,113,"MullerLyer_str-28.0_diff0.0656",-28,"1",0.06565,"arrowup",0,735,469,0.0635849416251106,0.256222559506379,0.4034,-3.36729582998647,-5.29150262212918,-3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,114,"MullerLyer_str42.0_diff0.2735",42,"1",0.27349,"arrowdown",1,868,457,0.241761163031201,0.52296271377604,0.6491,3.76120011569356,6.48074069840786,3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,115,"MullerLyer_str28.0_diff0.0656",28,"1",0.06565,"arrowup",0,827,844,0.0635849416251106,0.256222559506379,0.4034,3.36729582998647,5.29150262212918,3.03658897187566,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Müller-Lyer",1,1,116,"MullerLyer_str42.0_diff0.0656",42,"1",0.06565,"arrowdown",1,798,955,0.0635849416251106,0.256222559506379,0.4034,3.76120011569356,6.48074069840786,3.47602664488645,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Delboeuf",1,2,1,"Delboeuf_str1.86_diff-0.1107",1.86,"-1",0.11066,"arrowleft",1,606,749,0.104954433217512,0.332655978452214,0.4801,1.05082162483176,1.36381816969859,1.2298089464641,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Delboeuf",1,2,2,"Delboeuf_str0.0_diff-0.4252",0,"-1",0.4252,"arrowright",0,703,823,0.354312154749544,0.652073615476044,0.752,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Delboeuf",1,2,3,"Delboeuf_str-1.24_diff-0.1107",-1.24,"-1",0.11066,"arrowright",0,601,862,0.104954433217512,0.332655978452214,0.4801,-0.806475865866949,-1.113552872566,-1.07433707098897,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Delboeuf",1,2,4,"Delboeuf_str0.62_diff0.1107",0.62,"1",0.11066,"arrowright",1,628,993,0.104954433217512,0.332655978452214,0.4801,0.482426149244293,0.787400787401181,0.85270189832816,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Delboeuf",1,2,5,"Delboeuf_str0.0_diff-0.1107",0,"-1",0.11066,"arrowright",0,843,938,0.104954433217512,0.332655978452214,0.4801,0,0,0,"1.2"
"5c8fcb13dd3b360015b4dff6_dvbq9",30,"Male","Master","Portugal","Caucasian","05/08/2022","10:22:53",35.4983,0.168583333333333,"2195x1084",2.37938,61.28,"chrome","103.0.0","Desktop","Windows 10","Delboeuf",1,2,6,"Delboeuf_str-1.86_diff0.1107",-1.86,"1",0.11066,"arrowleft",0,615,734,0.104954433217512,0.332655978452214,0.4801,-1.05082162483176,-1.36381816969859,-1.2298089464641,"1.2"
